State Name,County Name,County FIPS,Year,Month,CropDmg,CropDmg(ADJ 2009),CropDmgPerCapita(ADJ 2009),PropertyDmg,PropertyDmg(ADJ 2009),PropertyDmgPerCapita(ADJ 2009),Injuries,InjuriesPerCapita,Fatalities,FatalitiesPerCapita,Duration_Days,Fatalities_Duration,Injuries_Duration,Property_Damage_Duration,Crop_Damage_Duration,Records
FLORIDA,Pinellas,'12103',2013,6,0.00000,0.00000,0.00000,5000.00000,4604.65000,0.00495,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
FLORIDA,Pinellas,'12103',2015,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1
FLORIDA,Polk,'12105',2011,8,0.00000,0.00000,0.00000,500.00000,476.88000,0.00078,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
FLORIDA,Polk,'12105',2012,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,4.00000,0.00001,1.00000,0.00000,1.00000,1.00000,1.00000,0.00000,0.00000,1
FLORIDA,Polk,'12105',2014,9,0.00000,0.00000,0.00000,15000.00000,13593.43000,0.02142,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
FLORIDA,Putnam,'12107',2014,5,0.00000,0.00000,0.00000,15000.00000,13593.43000,0.18842,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
FLORIDA,Sarasota,'12115',2012,10,0.00000,0.00000,0.00000,140000.00000,130818.66000,0.33886,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
FLORIDA,Volusia,'12127',2014,11,0.00000,0.00000,0.00000,15000.00000,13593.43000,0.02678,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
GEORGIA,Bartow,'13015',2010,7,0.00000,0.00000,0.00000,300000.00000,295158.58000,2.94825,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
GEORGIA,Clarke,'13059',2016,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,3
GEORGIA,Cobb,'13067',2016,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
GEORGIA,Coweta,'13077',2010,7,0.00000,0.00000,0.00000,5000.00000,4919.31000,0.03845,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
