State Name,County Name,County FIPS,Year,Month,CropDmg,CropDmg(ADJ 2009),CropDmgPerCapita(ADJ 2009),PropertyDmg,PropertyDmg(ADJ 2009),PropertyDmgPerCapita(ADJ 2009),Injuries,InjuriesPerCapita,Fatalities,FatalitiesPerCapita,Duration_Days,Fatalities_Duration,Injuries_Duration,Property_Damage_Duration,Crop_Damage_Duration,Records
VERMONT,Chittenden,'50007',2012,7,0.00000,0.00000,0.00000,50000.00000,46720.95000,0.29451,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
VIRGINIA,Norfolk,'51710',2016,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Chelan,'53007',2010,7,0.00000,0.00000,0.00000,1000.00000,983.86000,0.01353,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Chelan,'53007',2011,7,640000.00000,610404.07000,8.32748,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,0.00000,1.00000,1
WASHINGTON,Chelan,'53007',2013,6,20000.00000,18418.59000,0.24878,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,2.00000,1
WASHINGTON,Clallam,'53009',2015,3,0.00000,0.00000,0.00000,30000.00000,27154.63000,0.36952,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Clark,'53011',2015,10,0.00000,0.00000,0.00000,30000.00000,27154.63000,0.05910,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Clark,'53011',2015,12,0.00000,0.00000,0.00000,1781000.00000,1612080.13000,3.50837,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Cowlitz,'53015',2015,12,0.00000,0.00000,0.00000,2098000.00000,1899014.10000,18.35364,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
WASHINGTON,Douglas,'53017',2015,5,0.00000,0.00000,0.00000,5000.00000,4525.77000,0.11165,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Grant,'53025',2010,9,0.00000,0.00000,0.00000,5000.00000,4919.31000,0.05491,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Grant,'53025',2013,6,15000.00000,13813.94000,0.15001,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,0.00000,2.00000,1
WASHINGTON,Grays Harbor,'53027',2012,11,0.00000,0.00000,0.00000,15000.00000,14016.29000,0.19547,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,King,'53033',2013,9,0.00000,0.00000,0.00000,10000.00000,9209.30000,0.00450,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,King,'53033',2015,10,0.00000,0.00000,0.00000,10000.00000,9051.54000,0.00428,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,King,'53033',2015,11,0.00000,0.00000,0.00000,200000.00000,181030.90000,0.08551,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Lincoln,'53043',2010,7,0.00000,0.00000,0.00000,5000.00000,4919.31000,0.46571,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Pend Oreille,'53051',2011,6,0.00000,0.00000,0.00000,500.00000,476.88000,0.03684,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Pierce,'53053',2013,9,0.00000,0.00000,0.00000,50000.00000,46046.48000,0.05614,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Pierce,'53053',2015,10,0.00000,0.00000,0.00000,50000.00000,45257.72000,0.05363,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,San Juan,'53055',2015,9,0.00000,0.00000,0.00000,10000.00000,9051.54000,0.55695,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Skamania,'53059',2015,12,0.00000,0.00000,0.00000,128000.00000,115859.77000,10.21781,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Spokane,'53063',2013,6,10000.00000,9209.30000,0.01921,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,3.00000,0.00000,0.00000,0.00000,3.00000,1
WASHINGTON,Spokane,'53063',2014,6,0.00000,0.00000,0.00000,13000.00000,11780.98000,0.02432,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WASHINGTON,Whitman,'53075',2010,6,0.00000,0.00000,0.00000,1000.00000,983.86000,0.02197,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Boone,'54005',2013,6,0.00000,0.00000,0.00000,10000.00000,9209.30000,0.38233,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Cabell,'54011',2011,8,0.00000,0.00000,0.00000,25000.00000,23843.91000,0.24694,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Cabell,'54011',2013,7,0.00000,0.00000,0.00000,20000.00000,18418.59000,0.18953,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Clay,'54015',2013,7,0.00000,0.00000,0.00000,1000.00000,920.93000,0.10008,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Doddridge,'54017',2016,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Fayette,'54019',2013,7,0.00000,0.00000,0.00000,6000.00000,5525.58000,0.12126,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Harrison,'54033',2013,9,0.00000,0.00000,0.00000,5000.00000,4604.65000,0.06681,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Jackson,'54035',2014,5,0.00000,0.00000,0.00000,2000.00000,1812.46000,0.06223,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Jackson,'54035',2014,12,0.00000,0.00000,0.00000,30000.00000,27186.87000,0.93342,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Kanawha,'54039',2013,7,0.00000,0.00000,0.00000,81000.00000,74595.30000,0.38975,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,3
WEST VIRGINIA,Kanawha,'54039',2013,8,0.00000,0.00000,0.00000,105000.00000,96697.61000,0.50523,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
WEST VIRGINIA,Kanawha,'54039',2014,6,0.00000,0.00000,0.00000,7000.00000,6343.60000,0.03335,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
WEST VIRGINIA,Kanawha,'54039',2014,9,0.00000,0.00000,0.00000,15000.00000,13593.43000,0.07146,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Lincoln,'54043',2015,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00005,1.00000,1.00000,0.00000,0.00000,0.00000,1
WEST VIRGINIA,Mason,'54053',2013,1,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00004,1.00000,1.00000,0.00000,0.00000,0.00000,1
WEST VIRGINIA,Mason,'54053',2013,6,0.00000,0.00000,0.00000,400000.00000,368371.84000,13.57002,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Nicholas,'54067',2016,6,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Putnam,'54079',2013,6,0.00000,0.00000,0.00000,200000.00000,184185.92000,3.25497,9.00000,0.00016,0.00000,0.00000,1.00000,0.00000,1.00000,1.00000,0.00000,1
WEST VIRGINIA,Putnam,'54079',2013,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00002,1.00000,1.00000,0.00000,0.00000,0.00000,1
WEST VIRGINIA,Raleigh,'54081',2015,6,0.00000,0.00000,0.00000,20000.00000,18103.09000,0.23356,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Randolph,'54083',2011,7,0.00000,0.00000,0.00000,5000.00000,4768.78000,0.16199,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Ritchie,'54085',2015,8,0.00000,0.00000,0.00000,2000.00000,1810.31000,0.18136,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
WEST VIRGINIA,Wayne,'54099',2013,7,0.00000,0.00000,0.00000,5000.00000,4604.65000,0.11089,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
