State Name,County Name,County FIPS,Year,Month,CropDmg,CropDmg(ADJ 2009),CropDmgPerCapita(ADJ 2009),PropertyDmg,PropertyDmg(ADJ 2009),PropertyDmgPerCapita(ADJ 2009),Injuries,InjuriesPerCapita,Fatalities,FatalitiesPerCapita,Duration_Days,Fatalities_Duration,Injuries_Duration,Property_Damage_Duration,Crop_Damage_Duration,Records
KENTUCKY,Oldham,'21185',2013,7,0.00000,0.00000,0.00000,3000.00000,2762.79000,0.04424,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
KENTUCKY,Owen,'21187',2011,4,0.00000,0.00000,0.00000,1000.00000,953.76000,0.08816,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
LOUISIANA,Iberia,'22045',2015,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00001,1.00000,1.00000,0.00000,0.00000,0.00000,1
LOUISIANA,St. Mary,'22101',2010,11,0.00000,0.00000,0.00000,10000.00000,9838.62000,0.18032,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
LOUISIANA,St. Mary,'22101',2012,4,0.00000,0.00000,0.00000,5000.00000,4672.10000,0.08729,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
MAINE,York,'23031',2012,10,0.00000,0.00000,0.00000,30000.00000,28032.57000,0.14083,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
MICHIGAN,Houghton,'26061',2016,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
MICHIGAN,Marquette,'26103',2015,5,0.00000,0.00000,0.00000,60000.00000,54309.26000,0.80799,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
MINNESOTA,Mower,'27099',2014,6,0.00000,0.00000,0.00000,30000.00000,27186.87000,0.69137,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
MISSISSIPPI,Jones,'28067',2011,8,0.00000,0.00000,0.00000,5000.00000,4768.78000,0.07021,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
MISSISSIPPI,Lamar,'28073',2011,7,0.00000,0.00000,0.00000,50000.00000,47687.82000,0.83446,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
MISSISSIPPI,Lamar,'28073',2014,3,0.00000,0.00000,0.00000,10000.00000,9062.29000,0.15079,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
MISSISSIPPI,Lowndes,'28087',2014,9,0.00000,0.00000,0.00000,3000.00000,2718.69000,0.04552,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
MISSISSIPPI,Oktibbeha,'28105',2014,4,0.00000,0.00000,0.00000,3000.00000,2718.69000,0.05502,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1

