State Name,County Name,County FIPS,Year,Month,CropDmg,CropDmg(ADJ 2009),CropDmgPerCapita(ADJ 2009),PropertyDmg,PropertyDmg(ADJ 2009),PropertyDmgPerCapita(ADJ 2009),Injuries,InjuriesPerCapita,Fatalities,FatalitiesPerCapita,Duration_Days,Fatalities_Duration,Injuries_Duration,Property_Damage_Duration,Crop_Damage_Duration,Records
OREGON,Tillamook,'41057',2016,10,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
OREGON,Umatilla,'41059',2010,6,3500000.00000,3443516.80000,45.28262,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,10.00000,0.00000,0.00000,0.00000,10.00000,1
OREGON,Washington,'41067',2014,6,0.00000,0.00000,0.00000,140000.00000,126872.04000,0.22535,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
OREGON,Washington,'41067',2015,10,0.00000,0.00000,0.00000,50000.00000,45257.72000,0.07880,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
OREGON,Yamhill,'41071',2015,12,0.00000,0.00000,0.00000,895000.00000,810113.26000,7.89130,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,2
SOUTH CAROLINA,Abbeville,'45001',2015,10,0.00000,0.00000,0.00000,25000.00000,22628.86000,0.90762,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Allendale,'45005',2010,7,0.00000,0.00000,0.00000,1000.00000,983.86000,0.09503,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Charleston,'45019',2010,8,0.00000,0.00000,0.00000,10000.00000,9838.62000,0.02801,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Charleston,'45019',2010,9,0.00000,0.00000,0.00000,500.00000,491.93000,0.00140,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Clarendon,'45027',2013,7,0.00000,0.00000,0.00000,2000.00000,1841.86000,0.05384,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Colleton,'45029',2013,7,0.00000,0.00000,0.00000,500.00000,460.46000,0.01217,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Dorchester,'45035',2013,7,0.00000,0.00000,0.00000,500.00000,460.46000,0.00317,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Jasper,'45053',2013,6,0.00000,0.00000,0.00000,1000.00000,920.93000,0.03448,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Laurens,'45059',2013,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00002,1.00000,1.00000,0.00000,0.00000,0.00000,1
SOUTH CAROLINA,Lexington,'45063',2013,7,0.00000,0.00000,0.00000,4000.00000,3683.72000,0.01346,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
SOUTH CAROLINA,Lexington,'45063',2014,8,0.00000,0.00000,0.00000,2000.00000,1812.46000,0.00652,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Lexington,'45063',2015,9,0.00000,0.00000,0.00000,4000.00000,3620.62000,0.01285,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
SOUTH CAROLINA,Richland,'45079',2011,9,0.00000,0.00000,0.00000,120000.00000,114450.76000,0.29376,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Richland,'45079',2013,7,0.00000,0.00000,0.00000,2000.00000,1841.86000,0.00463,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Richland,'45079',2014,8,0.00000,0.00000,0.00000,2000.00000,1812.46000,0.00451,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
SOUTH CAROLINA,Richland,'45079',2016,8,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,Union,'45087',2015,10,0.00000,0.00000,0.00000,5000.00000,4525.77000,0.16293,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH CAROLINA,York,'45091',2016,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
SOUTH DAKOTA,Pennington,'46103',2013,8,0.00000,0.00000,0.00000,10000.00000,9209.30000,0.08658,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TENNESSEE,Bedford,'47003',2012,5,1000.00000,934.42000,0.02058,1000.00000,934.42000,0.02058,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,1.00000,1
TENNESSEE,Carter,'47019',2013,7,0.00000,0.00000,0.00000,1000.00000,920.93000,0.01606,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TENNESSEE,Cumberland,'47035',2016,7,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TENNESSEE,Davidson,'47037',2010,7,0.00000,0.00000,0.00000,150000.00000,147579.29000,0.23498,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TENNESSEE,Davidson,'47037',2016,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TENNESSEE,McMinn,'47107',2013,7,0.00000,0.00000,0.00000,500.00000,460.46000,0.00879,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TENNESSEE,Sequatchie,'47153',2013,4,0.00000,0.00000,0.00000,1000.00000,920.93000,0.06297,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TENNESSEE,Smith,'47159',2010,3,0.00000,0.00000,0.00000,50000.00000,49193.10000,2.57219,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Bee,'48025',2013,5,0.00000,0.00000,0.00000,20000.00000,18418.59000,0.56201,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Bexar,'48029',2015,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,2
TEXAS,Cameron,'48061',2010,9,0.00000,0.00000,0.00000,50000.00000,49193.10000,0.12067,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Dallas,'48113',2013,12,0.00000,0.00000,0.00000,26000.00000,23944.16000,0.00963,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,2
TEXAS,Dallas,'48113',2015,5,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,1.00000,1.00000,0.00000,0.00000,0.00000,1
TEXAS,Eastland,'48133',2013,10,0.00000,0.00000,0.00000,50000.00000,46046.48000,2.52268,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Falls,'48145',2013,10,0.00000,0.00000,0.00000,30000.00000,27627.89000,1.59773,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Fort Bend,'48157',2013,4,0.00000,0.00000,0.00000,20000.00000,18418.59000,0.02814,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Garza,'48169',2010,7,0.00000,0.00000,0.00000,15000.00000,14757.93000,2.28451,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,0.00000,4.00000,0.00000,1
TEXAS,Hall,'48191',2010,7,100000.00000,98386.19000,29.31650,100000.00000,98386.19000,29.31650,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,0.00000,4.00000,4.00000,1
TEXAS,Harris,'48201',2013,5,0.00000,0.00000,0.00000,1500.00000,1381.39000,0.00032,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Hopkins,'48223',2014,11,0.00000,0.00000,0.00000,100000.00000,90622.89000,2.52284,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Lampasas,'48281',2015,6,0.00000,0.00000,0.00000,30000.00000,27154.63000,1.31895,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Leon,'48289',2013,10,0.00000,0.00000,0.00000,120000.00000,110511.55000,6.61984,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Limestone,'48293',2011,4,0.00000,0.00000,0.00000,25000.00000,23843.91000,1.01158,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Lubbock,'48303',2010,4,0.00000,0.00000,0.00000,150000.00000,147579.29000,0.52668,0.00000,0.00000,0.00000,0.00000,3.00000,0.00000,0.00000,3.00000,0.00000,1
TEXAS,Lubbock,'48303',2010,7,0.00000,0.00000,0.00000,250000.00000,245965.49000,0.87780,0.00000,0.00000,0.00000,0.00000,4.00000,0.00000,0.00000,4.00000,0.00000,1
TEXAS,Lubbock,'48303',2010,9,0.00000,0.00000,0.00000,10000.00000,9838.62000,0.03511,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Lubbock,'48303',2010,10,0.00000,0.00000,0.00000,10000.00000,9838.62000,0.03511,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,McLennan,'48309',2012,8,0.00000,0.00000,0.00000,65000.00000,60737.24000,0.25359,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,McLennan,'48309',2014,11,0.00000,0.00000,0.00000,10000.00000,9062.29000,0.03723,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,McLennan,'48309',2016,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Milam,'48331',2010,4,0.00000,0.00000,0.00000,50000.00000,49193.10000,1.99146,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Parker,'48367',2016,3,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,San Jacinto,'48407',2014,7,0.00000,0.00000,0.00000,25000.00000,22655.72000,0.83604,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Somervell,'48425',2012,8,0.00000,0.00000,0.00000,20000.00000,18688.38000,2.17458,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Tarrant,'48439',2011,5,0.00000,0.00000,0.00000,8000.00000,7630.05000,0.00413,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Tarrant,'48439',2013,10,0.00000,0.00000,0.00000,15000.00000,13813.94000,0.00722,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Tarrant,'48439',2014,6,0.00000,0.00000,0.00000,500000.00000,453114.44000,0.23292,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Webb,'48479',2012,9,0.00000,0.00000,0.00000,100000.00000,93441.90000,0.35941,0.00000,0.00000,0.00000,0.00000,2.00000,0.00000,0.00000,2.00000,0.00000,1
TEXAS,Wilbarger,'48487',2016,9,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Willacy,'48489',2011,6,0.00000,0.00000,0.00000,10000.00000,9537.56000,0.43129,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Willacy,'48489',2015,10,0.00000,0.00000,0.00000,10000.00000,9051.54000,0.41326,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Wise,'48497',2013,9,0.00000,0.00000,0.00000,15000.00000,13813.94000,0.22645,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Wise,'48497',2013,10,0.00000,0.00000,0.00000,40000.00000,36837.18000,0.60386,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1
TEXAS,Young,'48503',2013,10,0.00000,0.00000,0.00000,15000.00000,13813.94000,0.75256,0.00000,0.00000,0.00000,0.00000,1.00000,0.00000,0.00000,1.00000,0.00000,1

