2010-07-23,2100,2010-07-23,2145,253505,ARIZONA,4,Heavy Rain,5,COCONINO,FGZ,35.24,-112.19,35.24,-112.19,0,3,USD
2010-06-02,2300,2010-06-02,0030,238146,SOUTH CAROLINA,45,Heavy Rain,31,DARLINGTON,ILM,34.3,-79.87,34.3,-79.87,0,3,USD
2010-06-11,0015,2010-06-11,0145,232507,NEBRASKA,31,Heavy Rain,105,KIMBALL,CYS,41.0829,-103.5891,41.0829,-103.5891,0,3,USD
2010-06-11,0045,2010-06-11,0157,232508,NEBRASKA,31,Heavy Rain,33,CHEYENNE,CYS,41.1,-102.98,41.1,-102.98,0,3,USD
2010-04-22,0649,2010-04-22,0649,227844,KANSAS,20,Heavy Rain,187,STANTON,DDC,37.66,-102.02,37.66,-102.02,0,3,USD
2010-04-22,0654,2010-04-22,0654,227846,KANSAS,20,Heavy Rain,187,STANTON,DDC,37.71,-101.98,37.71,-101.98,0,3,USD
2010-04-22,0706,2010-04-22,0706,227848,KANSAS,20,Heavy Rain,75,HAMILTON,DDC,37.74,-101.89,37.74,-101.89,0,3,USD
2010-04-22,1200,2010-04-22,1200,227849,KANSAS,20,Heavy Rain,83,HODGEMAN,DDC,38.2,-99.89,38.2,-99.89,0,3,USD
2010-07-26,1745,2010-07-26,0000,253859,ARIZONA,4,Heavy Rain,5,COCONINO,FGZ,35.1717,-111.7104,35.1967,-111.4673,0,3,USD
2010-06-24,0000,2010-06-24,0330,238350,OREGON,41,Heavy Rain,23,GRANT,PDT,44.13,-118.97,44.1379,-118.983,0,3,USD
2010-06-14,2242,2010-06-14,2302,246914,INDIANA,18,Heavy Rain,167,VIGO,IND,39.47,-87.38,39.47,-87.38,0,3,USD
2010-06-14,0000,2010-06-14,0130,246917,INDIANA,18,Heavy Rain,31,DECATUR,IND,39.18,-85.58,39.18,-85.58,0,3,USD
2010-06-01,0800,2010-06-10,0800,238333,OREGON,41,Heavy Rain,59,UMATILLA,PDT,45.93,-118.38,45.93,-118.38,3500,3,USD
2010-07-26,2100,2010-07-26,2130,239302,OREGON,41,Heavy Rain,17,DESCHUTES,PDT,44.07,-121.3,43.9655,-121.322,0,3,USD
2010-07-31,0700,2010-07-31,1400,254265,ARIZONA,4,Heavy Rain,5,COCONINO,FGZ,35.1563,-112.2528,35.2999,-112.0935,0,3,USD
2010-06-10,2230,2010-06-10,2230,224534,TEXAS,48,Heavy Rain,423,SMITH,SHV,32.22,-95.42,32.22,-95.42,0,3,USD
2010-07-06,0052,2010-07-06,0130,237663,NEBRASKA,31,Heavy Rain,33,CHEYENNE,CYS,41.2079,-102.98,41.2079,-102.98,0,3,USD
2010-06-27,1525,2010-06-27,1625,228770,KENTUCKY,21,Heavy Rain,13,BELL,JKL,36.72,-83.62,36.72,-83.62,0,3,USD
2010-06-21,1900,2010-06-21,2000,228754,KENTUCKY,21,Heavy Rain,175,MORGAN,JKL,37.95,-83,37.95,-83,0,3,USD
2010-07-21,0300,2010-07-21,0330,236236,NEBRASKA,31,Heavy Rain,45,DAWES,CYS,42.83,-103,42.83,-103,0,3,USD
2010-06-11,1850,2010-06-11,1920,228641,KENTUCKY,21,Heavy Rain,203,ROCKCASTLE,JKL,37.4,-84.42,37.4,-84.42,0,3,USD
2010-06-11,2250,2010-06-11,2300,228642,KENTUCKY,21,Heavy Rain,195,PIKE,JKL,37.3868,-82.35,37.3868,-82.35,0,3,USD
2010-06-09,2300,2010-06-09,2300,224517,LOUISIANA,22,Heavy Rain,73,OUACHITA,SHV,32.54,-92,32.54,-92,0,3,USD
2010-06-24,1900,2010-06-24,1945,228982,KENTUCKY,21,Heavy Rain,129,LEE,JKL,37.6379,-83.72,37.6379,-83.72,0,3,USD
2010-02-26,1626,2010-02-27,1626,218435,CALIFORNIA,6,Heavy Rain,43,MARIPOSA,HNX,37.48,-119.82,37.48,-119.82,0,3,USD
2010-03-11,1830,2010-03-12,1500,212497,FLORIDA,12,Heavy Rain,35,FLAGLER,JAX,29.4661,-81.2578,29.4661,-81.2578,0,3,USD
2010-04-24,2000,2010-04-24,2045,221353,KENTUCKY,21,Heavy Rain,33,CALDWELL,PAH,36.98,-87.77,36.98,-87.77,0,3,USD
2010-04-24,2100,2010-04-24,2130,221355,KENTUCKY,21,Heavy Rain,47,CHRISTIAN,PAH,36.85,-87.4438,36.9319,-87.3776,0,3,USD
2010-04-24,2125,2010-04-24,2150,221356,KENTUCKY,21,Heavy Rain,177,MUHLENBERG,PAH,37.23,-87.17,37.23,-87.17,0,3,USD
